,time,pressure,mass,temperature,H2,H,O,O2,OH,H2O,HO2,H2O2,N2,AR
201,5.605497020074005e-05,169820.69999999992,0.6895851743973026,1183.3298340826047,1.2340450644036173e-07,2.5164833262870455e-08,6.471052054479642e-07,0.0006755509782955858,3.647024719871027e-05,0.0015798977167447298,0.00022741980661063102,0.0014496185475472948,0.0,0.9960302470290578
202,5.67597095567957e-05,169820.6999999999,0.6895851743973026,1183.355625990186,1.2533213595282325e-07,2.508321700062175e-08,6.410977175136585e-07,0.0006779472837423078,3.638980169196914e-05,0.001585268217775784,0.00022800748052712342,0.0014439841798727815,0.0,0.9960276115233196
203,5.7464448912851354e-05,169820.69999999995,0.6895851743973026,1183.3814107773303,1.27251476777376e-07,2.5004845135774546e-08,6.352348270935419e-07,0.0006803478747489641,3.631105775635382e-05,0.0015906162775134883,0.00022856398408958506,0.001438387027148614,0.0,0.9960249862875941
204,5.816918826890701e-05,169820.69999999992,0.6895851743973026,1183.4071862005467,1.2916265979433366e-07,2.4929657595746176e-08,6.295168705987976e-07,0.0006827523935776933,3.6233969614664394e-05,0.0015959420768307249,0.00022909021351196605,0.001432826482968203,0.0,0.9960223712543087
205,5.887392762496266e-05,169820.69999999995,0.6895851743973026,1183.4329500925148,1.310658161486098e-07,2.485759107955339e-08,6.23943773189321e-07,0.0006851604934115536,3.6158492695718407e-05,0.0016012457936194061,0.00022958704059395814,0.001427301955514867,0.0,0.996019766356984
206,5.957866698101831e-05,169820.6999999999,0.6895851743973026,1183.4587003596064,1.3296107674525554e-07,2.4788579682714203e-08,6.185150904323991e-07,0.0006875718380499785,3.608458360852162e-05,0.001606527602827203,0.00023005531332476946,0.0014218128672362402,0.0,0.9960171715302064
207,6.0283406337073965e-05,169820.69999999992,0.6895851743973026,1183.4844349794937,1.3484857180714778e-07,2.4722555454108947e-08,6.132300470090019e-07,0.0006899861016118475,3.6012200116096755e-05,0.0016117876764963886,0.00023049585647679175,0.0014163586545217625,0.0,0.9960145867096029
208,6.098814569312962e-05,169820.6999999999,0.6895851743973026,1183.5101519988418,1.3672843048910052e-07,2.465944889120701e-08,6.080875726100767e-07,0.0006924029682460699,3.594130110915012e-05,0.001617026183804483,0.00023090947218890726,0.0014109387673836057,0.0,0.9960120118318158
209,6.169288504918527e-05,169820.69999999992,0.6895851743973027,1183.5358495310813,1.3860078054312066e-07,2.4599189379501927e-08,6.030863351651476e-07,0.0006948221318495704,3.587184657972691e-05,0.0016222432911064254,0.00023129694053922704,0.0014055526691413448,0.0,0.9960094468344787
210,6.239762440524092e-05,169820.69999999992,0.6895851743973026,1183.5615257542593,1.404657480299388e-07,2.454170558151018e-08,5.982247715441777e-07,0.0006972432957925603,3.5803797594983545e-05,0.0016274391619780064,0.00023165902010709652,0.0014001998361106505,0.0,0.9960068916561915
211,6.310236376129658e-05,169820.69999999992,0.6895851743973026,1183.587178908964,1.423234570723412e-07,2.448692578020245e-08,5.935011158716726e-07,0.0006996661726509669,3.573711627117743e-05,0.0016326139572603506,0.00023199644852424912,0.0013948797572962384,0.0,0.9960043462364984
212,6.380710311735223e-05,169820.69999999995,0.6895851743973026,1183.6128072963224,1.4417402964621187e-07,2.443477818126516e-08,5.88913425589459e-07,0.0007020904839458947,3.567176574794785e-05,0.0016377678351052385,0.00023230994301503267,0.0013895919340892774,0.0,0.9960018105158632
213,6.451184247340788e-05,169820.6999999999,0.6895851743973025,1183.6384092760657,1.460175854055396e-07,2.4385191178175628e-08,5.844596054012719e-07,0.000704515959889983,3.560771016294275e-05,0.0016429009510211133,0.00023260020092566805,0.0013843358799694137,0.0,0.995999284435649
214,6.557038541923372e-05,169820.6999999999,0.6895851743973026,1183.6768112571551,1.4877374133911172e-07,2.4315365315761313e-08,5.780164493601721e-07,0.0007081607263150165,3.551385346631277e-05,0.0016505723906550048,0.00023299399714597752,0.0013764997626970594,0.0,0.9959955081641646
215,6.662892836505955e-05,169820.69999999995,0.6895851743973026,1183.7151449650842,1.515147164585339e-07,2.4250917520050754e-08,5.718622747205484e-07,0.0007118066815498187,3.5422725564573166e-05,0.0016581978409349373,0.00023333911240629732,0.001368732691368399,0.0,0.9959917533202672
216,6.768747131088538e-05,169820.6999999999,0.6895851743973026,1183.7534055311273,1.542408830134462e-07,2.4191613805719205e-08,5.659886616507773e-07,0.0007154530144885087,3.5334216866167254e-05,0.0016657777966620118,0.00023363767265002322,0.001361033162154608,0.0,0.9959880197160201
217,6.874601425671122e-05,169820.69999999995,0.6895851743973026,1183.7915883404917,1.5695259902420737e-07,2.4137225641704195e-08,5.603868821154914e-07,0.0007190989523115161,3.524822224595872e-05,0.0016733127403808614,0.00023389171527666083,0.0013533997255464048,0.0,0.995984307167532
218,6.980455720253705e-05,169820.69999999995,0.6895851743973027,1183.8296890205038,1.596502080872632e-07,2.4087530703492715e-08,5.550480004960122e-07,0.0007227437588597727,3.5164640873027346e-05,0.0016808031427414183,0.00023410319265494567,0.0013458309843211848,0.0,0.9959806154948103
219,7.086310014836289e-05,169820.69999999995,0.6895851743973026,1183.8677034292987,1.6233403929904645e-07,2.404231346362807e-08,5.499629624432945e-07,0.0007263867330663395,3.508337604363282e-05,0.0016882494628578425,0.00023427397553010674,0.0013383255915633168,0.0,0.9959769445216236
220,7.192164309418872e-05,169820.69999999995,0.6895851743973026,1183.9056276450342,1.6500440729848362e-07,2.4001365649680946e-08,5.451226719892442e-07,0.000730027207448305,3.50043350193038e-05,0.0016956521486640448,0.00023440585631902584,0.0013308822487412876,0.0,0.9959732940753631
221,7.298018604001455e-05,169820.69999999992,0.6895851743973026,1183.9434579556778,1.6766161244145415e-07,2.3964486561907325e-08,5.405180560474356e-07,0.0007336645466645452,3.4927428870391e-05,0.0017030116372653864,0.00023450055228258003,0.0013234997038473143,0.0,0.9959696639869147
222,7.403872898584039e-05,169820.69999999992,0.6895851743973025,1183.981190849336,1.703059410846864e-07,2.3931483254886193e-08,5.361401175492817e-07,0.0007372981461371983,3.4852572325204086e-05,0.001710328355285513,0.000234559708577142,0.0013161767495994206,0.0,0.9959660540905337
223,7.509727193166622e-05,169820.69999999992,0.6895851743973026,1184.0188230050587,1.7293766593898847e-07,2.390217061260278e-08,5.31979979616066e-07,0.0007409274307304056,3.477968362447425e-05,0.001717602719207201,0.00023458490119455299,0.001308912221702596,0.0,0.9959624642237246
224,7.615581487749205e-05,169820.69999999992,0.6895851743973025,1184.056351284073,1.75557046466656e-07,2.3876371350779313e-08,5.280289224254218e-07,0.000744551853482172,3.47086843808034e-05,0.0017248351357065127,0.00023457763979648792,0.0013017049971669795,0.0,0.9959588942271268
225,7.721435782331789e-05,169820.69999999992,0.6895851743973026,1184.093772721435,1.7816432931677442e-07,2.3853915964573607e-08,5.242784133895037e-07,0.0007481708943884483,3.4639499442948924e-05,0.00173202600197986,0.00023453937044399582,0.0012945539926831134,0.0,0.995955343944403
226,7.827290076914372e-05,169820.6999999999,0.6895851743973027,1184.1310845180917,1.807597487951211e-07,2.383464262561416e-08,5.20720131077332e-07,0.000751784059238849,3.457205676493906e-05,0.0017391757060636448,0.000234471478222618,0.0012874581630544322,0.0,0.995951813222133
227,7.933144371496956e-05,169820.69999999992,0.6895851743973026,1184.1682840333283,1.8334352735882606e-07,2.3818397031922583e-08,5.173459836638288e-07,0.0007553908785019437,3.450628727996923e-05,0.0017462846271460654,0.00023437528976600204,0.0012804164996859622,0.0,0.9959483019097121
228,8.038998666079539e-05,169820.69999999995,0.6895851743973026,1184.205368777576,1.8591587612325553e-07,2.380503222091391e-08,5.14148122839757e-07,0.0007589909062573629,3.444212477891758e-05,0.0017533531358707411,0.0002342520756822321,0.0012734280291275416,0.0,0.995944809859252
229,8.144852960662122e-05,169820.69999999992,0.6895851743973026,1184.2423364055549,1.8847699537244122e-07,2.3794408357882196e-08,5.111189539162912e-07,0.0007625837191724937,3.437950579329347e-05,0.0017603815946319603,0.00023410305288639068,0.0012664918116701207,0.0,0.9959413369254881
230,8.250707255244706e-05,169820.69999999992,0.6895851743973026,1184.2791847097376,1.9102707506896403e-07,2.3786392508092827e-08,5.082511426135718e-07,0.0007661689155221839,3.431836948249019e-05,0.0017673703578614222,0.00023392938684189493,0.0012596069399940383,0.0,0.9959378829656879
231,8.356561549827289e-05,169820.69999999995,0.6895851743973026,1184.3159116141205,1.935662953604362e-07,2.37808583958366e-08,5.055376189464396e-07,0.0007697461142499624,3.425865752525749e-05,0.0017743197723063887,0.00023373219371309437,0.0012527725378681756,0.0,0.9959344478395645
232,8.462415844409872e-05,169820.6999999999,0.6895851743973025,1184.3525151682825,1.9609482707886103e-07,2.377768615293092e-08,5.029715786462971e-07,0.0007733149540690565,3.420031401529583e-05,0.0017812301772991848,0.00023351254243206377,0.0012459877588986232,0.0,0.9959310314091939
233,8.568270138992456e-05,169820.6999999999,0.6895851743973026,1184.38899354172,1.9861283222897342e-07,2.3776762060672658e-08,5.005464825480283e-07,0.0007768750926014243,3.414328536084396e-05,0.001788101905018046,0.000233271456682713,0.001239251785325373,0.0,0.9959276335389347
234,8.674124433575039e-05,169820.69999999992,0.6895851743973026,1184.4253450184387,2.011204644628608e-07,2.3777978289966767e-08,4.982560543014612e-07,0.0007804262055531879,3.408752018813689e-05,0.0017949352807393292,0.0002330099168051147,0.0012325638268656277,0.0,0.9959242540953515
235,8.834011126216039e-05,169820.69999999992,0.6895851743973026,1184.480007665521,2.048887504614509e-07,2.3783648042853908e-08,4.950385407239886e-07,0.0007857721647325685,3.400557697494874e-05,0.0018051846853414386,0.00023257816789798777,0.001222551404634834,0.0,0.995919184289479
236,8.993897818857038e-05,169820.6999999999,0.6895851743973026,1184.5343720765766,2.086341725740367e-07,2.379363972748209e-08,4.920949538466138e-07,0.0007910958491566374,3.392624345690026e-05,0.0018153483881870932,0.00023210495137099317,0.0012126442649091978,0.0,0.9959141557801531
237,9.153784511498037e-05,169820.69999999992,0.6895851743973026,1184.5884336686026,2.123571658492008e-07,2.3807650131198543e-08,4.894069293947207e-07,0.0007963963521092368,3.384936856896955e-05,0.001825427428027147,0.00023159313833889605,0.0012028400072537982,0.0,0.9959091681339566
238,9.313671204139036e-05,169820.69999999992,0.6895851743973027,1184.6421883315684,2.1605813295906189e-07,2.3825400142551686e-08,4.869573249743316e-07,0.0008016728420747747,3.3774810553212364e-05,0.001835422813614552,0.00023104541825488456,0.0011931363474600217,0.0,0.9959042209271843
239,9.473557896780036e-05,169820.69999999995,0.6895851743973026,1184.6956323968654,2.1973744706143552e-07,2.384663292722955e-08,4.847301592905513e-07,0.0008069245578445064,3.370243637510438e-05,0.0018453355252718154,0.00023046431033014848,0.0011835311105567279,0.0,0.9958993137453823
240,9.633444589421035e-05,169820.69999999992,0.6895851743973026,1184.7487626074876,2.2339545446676638e-07,2.387111219587307e-08,4.827105508909495e-07,0.0008121508038840292,3.363212117017543e-05,0.0018551665163817545,0.00022985217435450111,0.0011740222241826775,0.0,0.9958944461829093
241,9.793331282062034e-05,169820.69999999992,0.6895851743973027,1184.8015760900162,2.2703247710641757e-07,2.3898620582775025e-08,4.808846563789991e-07,0.0008173509459736541,3.3563747722439666e-05,0.001864916714798047,0.00022921122089129175,0.0011646077123363386,0.0,0.995889617842524
242,9.953217974703034e-05,169820.69999999998,0.6895851743973027,1184.8540703285846,2.3064881479364674e-07,2.3928958138075938e-08,4.792396075738462e-07,0.0008225244071473342,3.34972059775957e-05,0.0018745870241686185,0.00022854352078878837,0.0011552856895374818,0.0,0.9958848283349996
243,0.00010113104667344033,169820.69999999992,0.6895851743973027,1184.906243140694,2.342447472861888e-07,2.39619409202819e-08,4.777634488680469e-07,0.0008276706639124699,3.343239258914171e-05,0.0018841783251755723,0.0002278510140458572,0.0011460543553788408,0.0,0.995880077278761
244,0.00010272991359985032,169820.69999999992,0.6895851743973027,1184.9580926545946,2.3782053616926914e-07,2.3997399680961353e-08,4.764450766025537e-07,0.0008327892427106872,3.336921049307853e-05,0.0018936914767012387,0.0002271355181195348,0.0011369119894166222,0.0,0.9958753642995464
245,0.00010432878052626032,169820.69999999992,0.6895851743973027,1185.0096172880594,2.4137642657388035e-07,2.4035178645919916e-08,4.7527418127217463e-07,0.000837879716594467,3.330756850851338e-05,0.0019031273169266914,0.00022639873573029458,0.0011278569463669345,0.0,0.9958706890300866
246,0.00010592764745267031,169820.69999999992,0.6895851743973026,1185.0608157285096,2.4491264873971854e-07,2.4075134396255206e-08,4.742411924430623e-07,0.0008429417021133098,3.3247380963503e-05,0.0019124866643646728,0.00022564226217973473,0.001118887651599133,0.0,0.9958660511098041
247,0.0001075265143790803,169820.69999999992,0.6895851743973026,1185.1116869144555,2.4842941943242855e-07,2.4117134841777766e-08,4.733372262482296e-07,0.0008479748564043655,3.3188567345500686e-05,0.0019217703188286464,0.0002248675921926836,0.001110002596918689,0.0,0.9958614501845297
248,0.0001091253813054903,169820.69999999992,0.6895851743973025,1185.1622300181705,2.519269432270679e-07,2.416105827504081e-08,4.7255403568057504e-07,0.0008529788744742712,3.313105197480273e-05,0.001930979062341731,0.000224076126313784,0.0011012003366215881,0.0,0.9958568859062368
249,0.00011072424823190029,169820.69999999992,0.6895851743973026,1185.2124444294814,2.5540541366966183e-07,2.420679249998427e-08,4.718839639489666e-07,0.0008579534866557857,3.307476369907734e-05,0.0019401136599900828,0.0002232691768957062,0.001092479483798055,0.0,0.9958523579327913
250,0.00011232311515831028,169820.69999999995,0.6895851743973026,1185.2623297405955,2.588650143271583e-07,2.4254234034068312e-08,4.7131990091342685e-07,0.0008628984562265208,3.301963560752254e-05,0.0019491748607244428,0.00022244797370809724,0.0010838387068680556,0.0,0.9958478659277161
251,0.00011392198208472028,169820.69999999992,0.6895851743973026,1185.3118857319046,2.623059197352518e-07,2.430328738052176e-08,4.708552424301335e-07,0.0008678135771810088,3.296560476361586e-05,0.001958163398112633,0.00022161366918776519,0.0010752767263360458,0.0,0.9958434095599694
252,0.00011552084901113027,169820.69999999992,0.6895851743973026,1185.3611123587145,2.657282962534026e-07,2.435386436334793e-08,4.704838524502117e-07,0.000872698672147795,3.29126119554089e-05,0.001967079991045704,0.000220767343349589,0.001066792311753034,0.0,0.9958389885037353
253,0.00011711971593754026,169820.69999999995,0.6895851743973026,1185.4100097388412,2.691323028358015e-07,2.4405883518123125e-08,4.702000277874756e-07,0.0008775535904421021,3.286060146217531e-05,0.001975925344400696,0.0002199100083801155,0.0010583842788726109,0.0,0.9958346024382282
254,0.00011871858286395026,169820.69999999992,0.6895851743973026,1185.4585781410083,2.7251809172601647e-07,2.445926953473469e-08,4.699984654689814e-07,0.0008823782062445628,3.280952083625032e-05,0.0019847001496629464,0.0002190426129358857,0.0010500514869875497,0.0,0.9958302510475061
255,0.00012031744979036025,169820.69999999995,0.6895851743973025,1185.506817973996,2.7588580908235633e-07,2.4513952749318368e-08,4.6987423252926013e-07,0.000887172416897694,3.275932069906187e-05,0.0019934050855105745,0.00021816604616591495,0.0010417928364351453,0.0,0.9958259340202973
256,0.00012191631671677024,169820.69999999992,0.6895851743973026,1185.5547297764929,2.7923559554068973e-07,2.456986868130858e-08,4.698227380803929e-07,0.0008919361413128785,3.270995455046698e-05,0.0020020408183634773,0.00021728114147532258,0.0010336072662608766,0.0,0.9958216510498347
257,0.00012351518364318024,169820.6999999999,0.6895851743973026,1185.602314207609,2.825675867210121e-07,2.4626957610724664e-08,4.6983970750337704e-07,0.0008966693184810035,3.2661378590530587e-05,0.002010608002899086,0.00021638868004620715,0.0010254937520305387,0.0,0.9958174018337008
258,0.00012511405056959024,169820.6999999999,0.6895851743973026,1185.6495720380065,2.858819136833076e-07,2.4685164191841768e-08,4.6992115862681326e-07,0.0009013719060800167,3.26135515528993e-05,0.0020191072825370424,0.00021548939413156156,0.0010174513037811898,0.0,0.9958131860736809
259,0.00012671291749600025,169820.69999999992,0.6895851743973026,1185.6965041416079,2.891787033375791e-07,2.4744437100607596e-08,4.700633797627586e-07,0.0009060438791729877,3.2566434548980397e-05,0.0020275392898948625,0.0002145839701372413,0.0010094789641017419,0.0,0.995809003475624
260,0.00012831178442241026,169820.69999999992,0.6895851743973025,1185.7431114878445,2.92458078812563e-07,2.4804728713213754e-08,4.702629094649003e-07,0.000910685228990796,3.2519990922210245e-05,0.0020359046472164673,0.00021367305150578065,0.0010015758063347637,0.0,0.9958048537493129
261,0.00012991065134882027,169820.69999999992,0.6895851743973026,1185.7893951344095,2.957201597873744e-07,2.48659948127929e-08,4.7051651787654974e-07,0.0009152959617940357,3.247418611174785e-05,0.0020442039667753404,0.00021275724141476095,0.000993740932891716,0.0,0.9958007366083398
262,0.00013150951827523027,169820.69999999992,0.6895851743973026,1185.8353562204852,2.98965062789906e-07,2.4928194321386487e-08,4.708211895465149e-07,0.0009198760978090523,3.242898752496266e-05,0.0020524378512539556,0.00021183710530167706,0.00098597347367431,0.0,0.9957966517699893
263,0.00013310838520164028,169820.69999999995,0.6895851743973026,1185.8809959604132,3.0219290146531323e-07,2.499128905498102e-08,4.711741076015028e-07,0.0009244256702332924,3.2384364418121513e-05,0.0020606068941010323,0.0002109131732266161,0.00097827258459507,0.0,0.9957925989551277
264,0.00013470725212805029,169820.69999999992,0.6895851743973027,1185.9263156377795,3.054037868175609e-07,2.505524349977203e-08,4.7157263917021214e-07,0.0009289447243054356,3.234028778472381e-05,0.002068711679868072,0.0002099859420833623,0.0009706374461906157,0.0,0.9957885778880982
265,0.0001363061190544603,169820.6999999999,0.6895851743973026,1185.9713165998855,3.0859782742679126e-07,2.5120024607749892e-08,4.720143219592573e-07,0.0009334333164361027,3.229673025097603e-05,0.0020767527845265213,0.0002090558776688008,0.0009630672623216325,0.0,0.995784588296622
266,0.0001379049859808703,169820.69999999992,0.6895851743973026,1186.0160002525843,3.117751296450371e-07,2.5185601609700327e-08,4.7249685188755616e-07,0.000937891513395212,3.225366597793016e-05,0.002084730775766818,0.00020812341661981772,0.0009555612589538996,0.0,0.9957806299117031
267,0.0001395038529072803,169820.69999999992,0.6895851743973026,1186.0603680554534,3.1493579777251214e-07,2.5251945843993375e-08,4.730180716935092e-07,0.0009423193915523188,3.221107056984004e-05,0.0020926462132805027,0.0002071889682263116,0.0009481186830151257,0.0,0.9957767024675406
268,0.0001411027198336903,169820.6999999999,0.6895851743973026,1186.1044215172876,3.1807993421643875e-07,2.5319030599827076e-08,4.7357596043634653e-07,0.0009467170361664773,3.216892098831942e-05,0.0021004996490264875,0.00020625291612839383,0.0009407388013226479,0.0,0.9957728057014424
269,0.0001435212904983934,169820.69999999992,0.6895851743973026,1186.1704662998854,3.228048060294036e-07,2.5421860614303405e-08,4.744853724806158e-07,0.0009533120093053052,3.2105961437044376e-05,0.002112262746811421,0.00020483471666217658,0.0009296929795140267,0.0,0.9957669688742309
270,0.0001459398611630965,169820.69999999995,0.6895851743973026,1186.2358009275945,3.2749242153060073e-07,2.5526249484227788e-08,4.7546833153681315e-07,0.0009598383740578067,3.2043902355287216e-05,0.0021238870699225713,0.00020341481272499978,0.0009187865889811348,0.0,0.9957612007649558
271,0.00014835843182779958,169820.69999999992,0.6895851743973026,1186.3004311395564,3.3214311462546477e-07,2.5632125993821617e-08,4.765193359685771e-07,0.0009662965217305946,3.198267930618116e-05,0.0021353744355412,0.00020199424498400714,0.0009080173213641667,0.0,0.9957555005024973
272,0.00015077700249250267,169820.69999999992,0.6895851743973026,1186.3643628357463,3.367572123940314e-07,2.5739425953130785e-08,4.776333804997922e-07,0.0009726868748805397,3.19222330974087e-05,0.0021467266262815525,0.00020057395653580893,0.0008973829490822459,0.0,0.9957498672301036
273,0.00015319557315720576,169820.69999999992,0.6895851743973026,1186.427602054084,3.413350357306847e-07,2.584809149842152e-08,4.788059070420509e-07,0.0009790098836887796,3.186250933667702e-05,0.0021579453916568533,0.0001991548016742153,0.0008868813197039922,0.0,0.9957443001049051
274,0.00015561414382190885,169820.69999999992,0.6895851743973027,1186.490154949385,3.458768999282858e-07,2.595807042854195e-08,4.800327595946569e-07,0.0009852660226155063,3.180345801487464e-05,0.0021690324494589405,0.0001977375540058986,0.0008765103507167749,0.0,0.995738798297458
275,0.00015803271448661194,169820.6999999999,0.6895851743973026,1186.5520277742116,3.503831151896511e-07,2.6069315614532073e-08,4.81310143674946e-07,0.0009914557873505873,3.174503312392929e-05,0.002179989487041767,0.0001963229138736569,0.0008662680247210734,0.0,0.9957333609913145
276,0.00016045128515131504,169820.69999999992,0.6895851743973026,1186.613226861793,3.5485398704825927e-07,2.6181784514929993e-08,4.826345908897136e-07,0.000997579692090329,3.168719231711403e-05,0.0021908181624948533,0.0001949115150121236,0.0008561523850975755,0.0,0.9957279873826256
277,0.00016286985581601813,169820.69999999992,0.6895851743973026,1186.6737586108268,3.592898167215881e-07,2.6295438755010734e-08,4.840029278881483e-07,0.0010036382671076277,3.162989660419166e-05,0.00220152010572054,0.00019350393051605408,0.0008461615320968928,0.0,0.9957226766797714
278,0.00016528842648072122,169820.69999999995,0.6895851743973025,1186.7336294718057,3.6369090142865424e-07,2.6410243722711133e-08,4.854122484751113e-07,0.0010096320565550414,3.157311007001278e-05,0.002212096919438295,0.00019210067826660337,0.0008362936192616024,0.0,0.9957174281030148
279,0.0001677069971454243,169820.69999999992,0.6895851743973026,1186.7928459346285,3.6805753467479433e-07,2.6526168197220504e-08,4.86859888325232e-07,0.0010155616164656536,3.151679961455944e-05,0.0022225501801249907,0.00019070222589536663,0.0008265468501327894,0.0,0.9957122408841754
280,0.0001701255678101274,169820.69999999995,0.6895851743973026,1186.8514145174174,3.7239000649314617e-07,2.664318404285684e-08,4.883434023081127e-07,0.0010214275129442599,3.146093471772805e-05,0.0022328814388893198,0.00018930899529926435,0.0008169194752347392,0.0,0.9957071142663217
281,0.00017254413847483049,169820.6999999999,0.6895851743973026,1186.9093417565034,3.7668860364858137e-07,2.6761265949620422e-08,4.898605443456474e-07,0.0010272303205420537,3.1405487227660414e-05,0.0022430922222828843,0.00018792136672256084,0.000807409789327677,0.0,0.9957020475034832
282,0.00017496270913953358,169820.69999999992,0.6895851743973026,1186.9666341974776,3.809536098209141e-07,2.6880391180067338e-08,4.914092494234062e-07,0.0010329706207959349,3.135043116710587e-05,0.0022531840330572337,0.00018653968245337986,0.0007980161288983747,0.0,0.9956970398603774
283,0.00017738127980423667,169820.69999999992,0.6895851743973027,1187.023298387171,3.8518530577166754e-07,2.7000539326426417e-08,4.929876173544074e-07,0.0010386490009101268,3.1295742554611784e-05,0.0022631583508743573,0.00018516425018729566,0.0007887368698564082,0.0,0.9956920906121547
284,0.00017979985046893976,169820.69999999992,0.6895851743973026,1187.079340866443,3.893839694871591e-07,2.712169211013575e-08,4.945938980882034e-07,0.0010442660525643982,3.124139924115759e-05,0.002273016632973002,0.00018379534609197924,0.0007795704254163803,0.0,0.9956871990441535
285,0.00018221842113364285,169820.69999999995,0.6895851743973026,1187.1347681637121,3.93549876299233e-07,2.7243833219710482e-08,4.962264784803066e-07,0.0010498223708394576,3.118738076236071e-05,0.0022827603147925818,0.0001824332175936341,0.0007705152441539213,0.0,0.9956823644516701
286,0.00018463699179834594,169820.69999999995,0.6895851743973026,1187.1895867891778,3.97683298995328e-07,2.7366948150406366e-08,4.978838704025025e-07,0.001055318553250627,3.1133668203749414e-05,0.002292390810559048,0.00018107808590746364,0.0007615698082212255,0.0,0.9956775861397403
287,0.00018705556246304903,169820.6999999999,0.6895851743973026,1187.2438032296777,4.017845079220919e-07,2.749102403924983e-08,4.995647000143257e-07,0.001060755198879041,3.10802440765231e-05,0.0023019095138374387,0.00017973014833859422,0.0007527326317054759,0.0,0.9956728634229309
288,0.00018947413312775212,169820.69999999995,0.6895851743973026,1187.2974239441005,4.058537710752861e-07,2.7616049526694553e-08,5.012676980332978e-07,0.0010661329075896335,3.1027092203329254e-05,0.002311317798053619,0.00017838958037761935,0.0007440022591157935,0.0,0.9956681956251414
289,0.0001918927037924552,169820.69999999992,0.6895851743973026,1187.3504553592932,4.0989135417261405e-07,2.774201465727908e-08,5.029916909218539e-07,0.0010714522793277411,3.097419761484116e-05,0.002320617016986073,0.00017705653760803603,0.0007353772639888161,0.0,0.9956635820794147
290,0.0001943112744571583,169820.69999999995,0.6895851743973026,1187.4029038664214,4.138975207252957e-07,2.786891076825001e-08,5.047355928546779e-07,0.0010767139134858577,3.092154645405802e-05,0.0023298085052323473,0.00017573115744725002,0.0007268562475990122,0.0,0.9956590221277573
291,0.0001967298451218614,169820.69999999992,0.6895851743973027,1187.454775817748,4.1787253210403893e-07,2.7996730380992097e-08,5.064983984691463e-07,0.001081918408336456,3.0869125889230984e-05,0.0023388935786504152,0.00017441356072956662,0.0007184378377687958,0.0,0.9956545151209646
292,0.00019914841578656448,169820.6999999999,0.6895851743973026,1187.5060775237864,4.218166475962074e-07,2.8125467110173836e-08,5.082791762995559e-07,0.0010870663605242474,3.081692403433149e-05,0.002347873534777327,0.00017310385314691311,0.0007101206877687468,0.0,0.9956500604184575
293,0.00020156698645126757,169820.69999999992,0.6895851743973026,1187.556815250792,4.257301244559904e-07,2.8255115587390324e-08,5.100770627865324e-07,0.001092158364611097,3.076492987575121e-05,0.002356749653227673,0.00017180212656348377,0.0007019034752979535,0.0,0.9956456573881212
294,0.00020398555711597066,169820.69999999992,0.6895851743973025,1187.6069952185544,4.2961321795088847e-07,2.8385671388584085e-08,5.118912568015058e-07,0.0010971950126684622,3.0713133204721507e-05,0.0023655231960734296,0.0001705084602162056,0.0006937849015372361,0.0,0.9956413054061538
295,0.00020640412778067375,169820.69999999992,0.6895851743973027,1187.6566235984665,4.334661814052687e-07,2.851713096293789e-08,5.137210146557592e-07,0.00110217689391342,3.0661524555345066e-05,0.002374195408206157,0.0001692229218098906,0.0006857636902698733,0.0,0.9956370038569183
296,0.00021005861459910102,169820.69999999995,0.6895851743973026,1187.7305797937588,4.3923144997395285e-07,2.871747648672128e-08,5.165138052425215e-07,0.0011096019741722426,3.058388070401205e-05,0.0023871097050507913,0.0001672960026651294,0.0006738254776011658,0.0,0.995630598497075
297,0.0002137131014175283,169820.69999999995,0.6895851743973025,1187.8033114856707,4.449293598971562e-07,2.8919873144367438e-08,5.193383895472328e-07,0.001116905357028276,3.05066186561834e-05,0.002399799613553874,0.0001653879254122862,0.000662102462311534,0.0,0.9956243048354153
298,0.00021736758823595557,169820.69999999992,0.6895851743973026,1187.8748392891616,4.505607609989709e-07,2.912431820392519e-08,5.22192816213044e-07,0.0011240890289090791,3.04297137511217e-05,0.00241226921565836,0.00016349880278949968,0.0006505905111523368,0.0,0.9956181208498442
299,0.00022102207505438285,169820.6999999999,0.6895851743973025,1187.9451835337597,4.561264938342191e-07,2.933081211030597e-08,5.250753333905672e-07,0.001131154954612839,3.0353143938971713e-05,0.0024245225120600017,0.00016162870933154693,0.0006392855900501631,0.0,0.9956120445573671
300,0.00022467656187281012,169820.69999999992,0.6895851743973026,1188.014364258209,4.6162738987980226e-07,2.9539358184323246e-08,5.279843668511563e-07,0.0011381050760191132,3.027688950017448e-05,0.0024365634243770145,0.0001597776861399846,0.0006281837596894041,0.0,0.9956060740131593
301,0.0002283310486912374,169820.69999999992,0.6895851743973025,1188.0824012062405,4.670642717144436e-07,2.9749962336440642e-08,5.309185000595512e-07,0.0011449413109822749,3.0200932789124857e-05,0.0024483957972278613,0.00015794574519404972,0.0006172811714042972,0.0,0.9956002073096684
302,0.00023198553550966467,169820.6999999999,0.6895851743973026,1188.1493138235235,4.724379531808748e-07,2.9962632814309084e-08,5.338764563833268e-07,0.0011516655524168157,3.0125258003908426e-05,0.0024600234002119152,0.00015613287317857674,0.0006065740633966601,0.0,0.9955944425757497
