,,,,,,time,pressure,mass,temperature,H2,H,O,O2,OH,H2O,HO2,H2O2,N2,AR,Absorbance
,,,,,,0.00013405443749,169820.7,0.689585174397303,1185.90161050486,3.24E-07,2.69E-08,5.46E-07,0.000926805007769,3.60E-05,0.002077106800625,0.000222624171458,0.000954050761562,0,0.995782508167862,0.108989
,,,,,,0.000135875381491,169820.7,0.689585174397303,1185.95473090071,3.28E-07,2.70E-08,5.48E-07,0.000932114586288,3.60E-05,0.002086626968617,0.000221531911371,0.00094507243016,0,0.995777773118124,0.108292
,,,,,,0.000137696325491,169820.7,0.689585174397303,1186.00744292449,3.32E-07,2.71E-08,5.49E-07,0.000937385026059,3.59E-05,0.002096064659091,0.000220435358187,0.000936178729984,0,0.995773079027803,0.107596
,,,,,,0.000139517269492,169820.7,0.689585174397303,1186.05974790385,3.36E-07,2.72E-08,5.50E-07,0.000942616357168,3.59E-05,0.002105420563598,0.000219335146681,0.000927368667094,0,0.995768425569808,0.106903
,,,,,,0.000141338213493,169820.7,0.689585174397303,1186.11164727782,3.39E-07,2.73E-08,5.52E-07,0.000947808627686,3.59E-05,0.002114695364809,0.000218231866555,0.000918641277848,0,0.995763812420232,0.106212
,,,,,,0.000143159157493,169820.7,0.689585174397303,1186.16314258757,3.43E-07,2.74E-08,5.53E-07,0.000952961902243,3.59E-05,0.002123889736945,0.000217126065724,0.000909995626908,0,0.995759239258228,0.105523
,,,,,,0.000144980101494,169820.7,0.689585174397303,1186.21423546784,3.47E-07,2.75E-08,5.55E-07,0.000958076260713,3.58E-05,0.002133004346166,0.000216018253351,0.000901430805407,0,0.995754705765896,0.104836
,,,,,,0.000146801045495,169820.7,0.689585174397303,1186.26492763901,3.51E-07,2.76E-08,5.57E-07,0.000963151797006,3.58E-05,0.00214203985093,0.000214908902659,0.000892945929248,0,0.995750211628175,0.104152
,,,,,,0.000148621989495,169820.7,0.689585174397303,1186.31522089977,3.55E-07,2.78E-08,5.58E-07,0.000968188617934,3.58E-05,0.002150996902332,0.000213798453524,0.000884540137534,0,0.995745756532749,0.10347
,,,,,,0.000150442933496,169820.7,0.689585174397303,1186.3651171203,3.59E-07,2.79E-08,5.60E-07,0.000973186842178,3.58E-05,0.002159876144411,0.00021268731488,0.000876212591112,0,0.995741340169953,0.102792
,,,,,,0.000152263877497,169820.7,0.689585174397303,1186.41461823605,3.63E-07,2.80E-08,5.62E-07,0.000978146599317,3.57E-05,0.002168678214433,0.000211575866948,0.000867962471232,0,0.995736962232693,0.102116
,,,,,,0.000154084821497,169820.7,0.689585174397303,1186.46372624188,3.66E-07,2.81E-08,5.64E-07,0.000983068028947,3.57E-05,0.002177403743161,0.000210464463284,0.0008597889783,0,0.99573262241637,0.101443
,,,,,,0.000155905765498,169820.7,0.689585174397303,1186.51244318671,3.70E-07,2.82E-08,5.65E-07,0.000987951279844,3.57E-05,0.002186053355093,0.000209353432694,0.000851691330731,0,0.995728320418805,0.100773
,,,,,,0.000157726709499,169820.7,0.689585174397303,1186.56077116851,3.74E-07,2.83E-08,5.67E-07,0.000992796509212,3.56E-05,0.002194627668694,0.000208243080992,0.000843668763883,0,0.99572405594018,0.100106
,,,,,,0.000159547653499,169820.7,0.689585174397303,1186.60871232971,3.78E-07,2.84E-08,5.69E-07,0.000997603881964,3.56E-05,0.002203127296601,0.000207133692629,0.000835720529071,0,0.995719828682974,0.0994419
,,,,,,0.0001613685975,169820.7,0.689585174397303,1186.65626885292,3.81E-07,2.86E-08,5.71E-07,0.001002373570076,3.56E-05,0.002211552845818,0.000206025532212,0.000827845892654,0,0.995715638351908,0.0987813
,,,,,,0.000164132392042,169820.7,0.689585174397303,1186.72771929443,3.87E-07,2.87E-08,5.74E-07,0.001009541309658,3.55E-05,0.002224200788447,0.000204346479881,0.000816032935677,0,0.995709348245756,0.0977848
,,,,,,0.000166896186584,169820.7,0.689585174397303,1186.79829667847,3.92E-07,2.89E-08,5.77E-07,0.001016623298426,3.55E-05,0.002236681543604,0.000202671605505,0.000804385413208,0,0.995703141514854,0.0967959
,,,,,,0.000169659981125,169820.7,0.689585174397303,1186.86800904862,3.98E-07,2.91E-08,5.80E-07,0.001023620212729,3.55E-05,0.002248997164639,0.000201001614109,0.00079290093348,0,0.995697017154856,0.0958148
,,,,,,0.000172423775667,169820.7,0.689585174397303,1186.93686457085,4.03E-07,2.93E-08,5.83E-07,0.001030532752426,3.54E-05,0.00226114967913,0.000199337137573,0.000781577165158,0,0.995690974172141,0.0948417
,,,,,,0.000175187570209,169820.7,0.689585174397303,1187.00487151256,4.09E-07,2.95E-08,5.86E-07,0.001037361637682,3.54E-05,0.002273141089826,0.000197678742029,0.000770411832883,0,0.995685011583555,0.0938765
,,,,,,0.000177951364751,169820.7,0.689585174397303,1187.07203822351,4.14E-07,2.97E-08,5.89E-07,0.00104410760603,3.53E-05,0.002284973375516,0.000196026934631,0.000759402713185,0,0.995679128416157,0.0929194
,,,,,,0.000180715159293,169820.7,0.689585174397303,1187.13837311864,4.19E-07,2.99E-08,5.92E-07,0.001050771409717,3.53E-05,0.002296648491822,0.000194382169682,0.000748547630795,0,0.99567332370701,0.0919705
,,,,,,0.000183478953834,169820.7,0.689585174397303,1187.20388466286,4.25E-07,3.01E-08,5.95E-07,0.001057353813377,3.52E-05,0.002308168371883,0.000192744854004,0.000737844455408,0,0.99566759650298,0.0910297
,,,,,,0.000186242748376,169820.7,0.689585174397303,1187.26858135771,4.30E-07,3.03E-08,5.98E-07,0.001063855591981,3.52E-05,0.002319534926958,0.000191115351671,0.000727291098834,0,0.995661945860575,0.0900972
,,,,,,0.000189006542918,169820.7,0.689585174397303,1187.33247172947,4.35E-07,3.05E-08,6.01E-07,0.001070277528997,3.52E-05,0.002330750046983,0.000189493988246,0.000716885512437,0,0.995656370845786,0.089173
,,,,,,0.00019177033746,169820.7,0.689585174397303,1187.39556431841,4.40E-07,3.07E-08,6.04E-07,0.001076620414731,3.51E-05,0.002341815601066,0.000187881054622,0.000706625684823,0,0.995650870533954,0.0882571
,,,,,,0.000194534132001,169820.7,0.689585174397303,1187.45786766915,4.45E-07,3.09E-08,6.08E-07,0.001082885044843,3.51E-05,0.002352733437938,0.000186276810463,0.000696509639759,0,0.995645444009643,0.0873495
,,,,,,0.000197297926543,169820.7,0.689585174397303,1187.51939032213,4.50E-07,3.11E-08,6.11E-07,0.001089072219023,3.50E-05,0.002363505386352,0.000184681487259,0.000686535434326,0,0.995640090366534,0.0864501
,,,,,,0.000200061721085,169820.7,0.689585174397303,1187.58014080593,4.55E-07,3.13E-08,6.14E-07,0.001095182739814,3.50E-05,0.002374133255445,0.000183095291051,0.000676701157272,0,0.99563480870732,0.0855591
,,,,,,0.000202825515627,169820.7,0.689585174397303,1187.64012763053,4.60E-07,3.15E-08,6.18E-07,0.00110121741156,3.49E-05,0.002384618835066,0.000181518404886,0.000667004927521,0,0.995629598143615,0.0846764
,,,,,,0.000205589310169,169820.7,0.689585174397303,1187.69935928121,4.65E-07,3.17E-08,6.21E-07,0.001107177039456,3.49E-05,0.00239496389608,0.000179950991017,0.000657444892829,0,0.995624457795876,0.083802
,,,,,,0.00020835310471,169820.7,0.689585174397303,1187.75784421308,4.70E-07,3.19E-08,6.24E-07,0.001113062428702,3.48E-05,0.002405170190637,0.000178393192883,0.000648019228585,0,0.995619386793321,0.0829358
,,,,,,0.000211116899252,169820.7,0.689585174397303,1187.81559084623,4.75E-07,3.22E-08,6.28E-07,0.001118874383744,3.48E-05,0.002415239452418,0.000176845136878,0.000638726136722,0,0.995614384273861,0.0820778
,,,,,,0.000213880693794,169820.7,0.689585174397303,1187.87260756135,4.80E-07,3.24E-08,6.31E-07,0.001124613707602,3.47E-05,0.002425173396867,0.000175306933939,0.00062956384474,0,0.995609449384035,0.081228
,,,,,,0.000216644488336,169820.7,0.689585174397303,1187.92890269596,4.85E-07,3.26E-08,6.34E-07,0.001130281201258,3.47E-05,0.0024349737214,0.000173778680976,0.000620530604824,0,0.99560458127895,0.0803863
,,,,,,0.000219408282878,169820.7,0.689585174397303,1187.98448454087,4.89E-07,3.28E-08,6.38E-07,0.001135877663117,3.47E-05,0.0024446421056,0.000172260462159,0.000611624693038,0,0.995599779122219,0.0795528
,,,,,,0.000222172077419,169820.7,0.689585174397303,1188.03936133715,4.94E-07,3.30E-08,6.41E-07,0.00114140388852,3.46E-05,0.002454180211398,0.000170752350079,0.000602844408602,0,0.995595042085914,0.0787274
,,,,,,0.000224935871961,169820.7,0.689585174397303,1188.09354127334,4.99E-07,3.33E-08,6.45E-07,0.001146860669306,3.46E-05,0.00246358968324,0.000169254406786,0.000594188073229,0,0.995590369350512,0.07791
,,,,,,0.000227699666503,169820.7,0.689585174397303,1188.14703248307,5.04E-07,3.35E-08,6.48E-07,0.00115224879343,3.45E-05,0.002472872148247,0.000167766684733,0.000585654030529,0,0.995585760104841,0.0771005
,,,,,,0.000231881237476,169820.7,0.689585174397303,1188.22667237301,5.10E-07,3.38E-08,6.53E-07,0.001160272151203,3.44E-05,0.002486678482269,0.000165535314254,0.000572971029273,0,0.99557890531193,0.0758909
,,,,,,0.000236062808448,169820.7,0.689585174397303,1188.30478187675,5.17E-07,3.42E-08,6.58E-07,0.001168142833243,3.44E-05,0.00250020326618,0.000163327556665,0.000560558659688,0,0.995572191273725,0.0746994
,,,,,,0.000240244379421,169820.7,0.689585174397303,1188.38138838533,5.24E-07,3.45E-08,6.64E-07,0.001175863507849,3.43E-05,0.002513451913651,0.000161143492809,0.000548411454839,0,0.995565615288441,0.0735256
,,,,,,0.000244425950394,169820.7,0.689585174397303,1188.4565189568,5.31E-07,3.49E-08,6.69E-07,0.001183436815613,3.42E-05,0.002526429751131,0.000158983171558,0.00053652405033,0,0.995559174696883,0.0723694
,,,,,,0.000248607521366,169820.7,0.689585174397303,1188.53020030771,5.37E-07,3.53E-08,6.74E-07,0.001190865367975,3.41E-05,0.002539142018778,0.00015684661365,0.000524891181566,0,0.995552866882109,0.0712307
,,,,,,0.000252789092339,169820.7,0.689585174397303,1188.60245880586,5.44E-07,3.56E-08,6.80E-07,0.001198151745957,3.41E-05,0.002551593871366,0.000154733815137,0.000513507681226,0,0.995546689269092,0.0701092
,,,,,,0.000256970663312,169820.7,0.689585174397303,1188.67332046424,5.50E-07,3.60E-08,6.85E-07,0.001205298499101,3.40E-05,0.002563790379174,0.000152644750427,0.000502368476953,0,0.995540639324375,0.0690047
,,,,,,0.000261152234285,169820.7,0.689585174397303,1188.74281093659,5.57E-07,3.64E-08,6.90E-07,0.001212308144613,3.39E-05,0.002575736528836,0.000150579374849,0.000491468589286,0,0.995534714555734,0.067917
,,,,,,0.000265333805257,169820.7,0.689585174397303,1188.81095551407,5.63E-07,3.68E-08,6.96E-07,0.0012191831667,3.38E-05,0.002587437224186,0.000148537626832,0.000480803129804,0,0.995528912511828,0.066846
,,,,,,0.00026951537623,169820.7,0.689585174397303,1188.87777912292,5.69E-07,3.72E-08,7.01E-07,0.001225926016038,3.38E-05,0.002598897287078,0.000146519429807,0.000470367299403,0,0.995523230781856,0.0657913
,,,,,,0.000273696947203,169820.7,0.689585174397303,1188.94330632281,5.75E-07,3.76E-08,7.07E-07,0.001232539109347,3.37E-05,0.002610121458221,0.000144524693895,0.000460156386675,0,0.995517666995192,0.0647529
,,,,,,0.000277878518175,169820.7,0.689585174397303,1189.00756130589,5.82E-07,3.80E-08,7.12E-07,0.001239024829059,3.36E-05,0.002621114398002,0.000142553317395,0.00045016576638,0,0.995512218821033,0.0637304
,,,,,,0.000282060089148,169820.7,0.689585174397303,1189.07056789653,5.88E-07,3.84E-08,7.18E-07,0.001245385523099,3.35E-05,0.002631880687313,0.000140605188074,0.000440390898017,0,0.995506883968018,0.0627237
,,,,,,0.000286241660121,169820.7,0.689585174397303,1189.13234955156,5.93E-07,3.88E-08,7.23E-07,0.001251623504729,3.34E-05,0.002642424828381,0.000138680184288,0.000430827324464,0,0.995501660183861,0.0617326
,,,,,,0.000290423231094,169820.7,0.689585174397303,1189.19292936111,5.99E-07,3.92E-08,7.29E-07,0.00125774105248,3.33E-05,0.0026527512456,0.000136778175979,0.000421470670677,0,0.995496545254965,0.0607568
,,,,,,0.000294604802066,169820.7,0.689585174397303,1189.25233004979,6.05E-07,3.96E-08,7.34E-07,0.001263740410124,3.33E-05,0.002662864286369,0.000134899025555,0.000412316642431,0,0.995491537006031,0.0597961
,,,,,,0.000298786373039,169820.7,0.689585174397303,1189.31057397816,6.11E-07,4.00E-08,7.40E-07,0.001269623786712,3.32E-05,0.002672768221946,0.000133042588681,0.000403361025108,0,0.995486633299659,0.0588504
,,,,,,0.000302967944012,169820.7,0.689585174397303,1189.36768314474,6.17E-07,4.05E-08,7.45E-07,0.001275393356652,3.31E-05,0.002682467248292,0.000131208714972,0.000394599682506,0,0.99548183203595,0.0579194
,,,,,,0.000307149514984,169820.7,0.689585174397303,1189.42367918811,6.22E-07,4.09E-08,7.51E-07,0.001281051259831,3.30E-05,0.002691965486938,0.00012939724861,0.000386028555696,0,0.995477131152093,0.057003
,,,,,,0.000313551286577,169820.7,0.689585174397303,1189.5072981508,6.31E-07,4.16E-08,7.59E-07,0.001289501670853,3.29E-05,0.002706127012159,0.000126667029797,0.000373266058909,0,0.995470124203448,0.0556276
,,,,,,0.000319953058169,169820.7,0.689585174397303,1189.58843271071,6.39E-07,4.23E-08,7.68E-07,0.001297702683029,3.28E-05,0.002719841594886,0.000123988355614,0.000360926123713,0,0.995463340680009,0.054285
,,,,,,0.000326354829762,169820.7,0.689585174397303,1189.66715569806,6.47E-07,4.30E-08,7.76E-07,0.001305661510711,3.26E-05,0.002733123039298,0.000121360609761,0.000348995201178,0,0.995456773671137,0.0529746
,,,,,,0.000332756601354,169820.7,0.689585174397303,1189.74353804587,6.55E-07,4.37E-08,7.85E-07,0.001313385184595,3.25E-05,0.002745984765182,0.000118783158684,0.000337460136345,0,0.995450416458084,0.0516956
,,,,,,0.000339158372947,169820.7,0.689585174397303,1189.81764881896,6.63E-07,4.44E-08,7.93E-07,0.001320880554195,3.24E-05,0.002758439815501,0.0001162553542,0.000326308159383,0,0.995444262510282,0.0504472
,,,,,,0.000345560144539,169820.7,0.689585174397303,1189.88955524399,6.71E-07,4.52E-08,8.02E-07,0.001328154290446,3.22E-05,0.00277050086402,0.00011377653594,0.000315526876788,0,0.995438305481597,0.0492289
,,,,,,0.000351961916132,169820.7,0.689585174397303,1189.95932274069,6.78E-07,4.59E-08,8.11E-07,0.001335212888455,3.21E-05,0.002782180222982,0.00011134603351,0.000305104262661,0,0.99543253920656,0.04804
,,,,,,0.000358363687724,169820.7,0.689585174397303,1190.02701495426,6.86E-07,4.67E-08,8.19E-07,0.001342062670431,3.19E-05,0.002793489850786,0.000108963168335,0.000295028650123,0,0.995426957696572,0.0468797
,,,,,,0.000364765459317,169820.7,0.689585174397303,1190.09269378865,6.93E-07,4.75E-08,8.28E-07,0.001348709788742,3.18E-05,0.002804441359691,0.000106627255236,0.000285288722834,0,0.995421555136082,0.0457474
,,,,,,0.000371167230909,169820.7,0.689585174397303,1190.15641944056,7.00E-07,4.83E-08,8.36E-07,0.001355160229063,3.17E-05,0.002815046023531,0.000104337603863,0.000275873506564,0,0.995416325878768,0.0446425
,,,,,,0.000377569002502,169820.7,0.689585174397303,1190.21825043388,7.07E-07,4.91E-08,8.45E-07,0.001361419813564,3.15E-05,0.002825314785427,0.000102093520032,0.000266772360818,0,0.995411264443709,0.0435644
,,,,,,0.000383970774094,169820.7,0.689585174397303,1190.27824365439,7.14E-07,5.00E-08,8.54E-07,0.001367494204162,3.14E-05,0.002835258265476,9.99E-05,0.000257974970563,0,0.995406365511572,0.0425124
,,,,,,0.000390372545687,169820.7,0.689585174397303,1190.33645438464,7.21E-07,5.08E-08,8.63E-07,0.001373388905809,3.13E-05,0.002844886768382,9.77E-05,0.00024947133805,0,0.995401623920809,0.041486
,,,,,,0.000396774317279,169820.7,0.689585174397303,1190.39293633906,7.28E-07,5.17E-08,8.71E-07,0.001379109269823,3.11E-05,0.002854210291051,9.56E-05,0.000241251774738,0,0.995397034663873,0.0404845
,,,,,,0.000403176088872,169820.7,0.689585174397303,1190.44774169918,7.35E-07,5.26E-08,8.80E-07,0.001384660497218,3.10E-05,0.002863238530149,9.36E-05,0.000233306893288,0,0.995392592883457,0.0395073
,,,,,,0.000409577860464,169820.7,0.689585174397303,1190.50092114881,7.41E-07,5.35E-08,8.89E-07,0.001390047642055,3.08E-05,0.002871980889593,9.15E-05,0.000225627599662,0,0.995388293868767,0.0385539
,,,,,,0.000415979632057,169820.7,0.689585174397303,1190.55252390898,7.47E-07,5.44E-08,8.98E-07,0.001395275614773,3.07E-05,0.002880446487954,8.95E-05,0.000218205085332,0,0.995384133051827,0.0376237
,,,,,,0.000422381403649,169820.7,0.689585174397303,1190.60259777262,7.54E-07,5.54E-08,9.06E-07,0.00140034918552,3.06E-05,0.002888644165773,8.76E-05,0.000211030819621,0,0.995380106003825,0.0367162
,,,,,,0.000428783175242,169820.7,0.689585174397303,1190.65118913916,7.60E-07,5.63E-08,9.15E-07,0.001405272987467,3.04E-05,0.002896582492799,8.57E-05,0.000204096542139,0,0.995376208431498,0.0358308
,,,,,,0.000435184946834,169820.7,0.689585174397303,1190.69834304892,7.66E-07,5.73E-08,9.24E-07,0.001410051520103,3.03E-05,0.002904269775148,8.38E-05,0.000197394255332,0,0.995372436173571,0.034967
,,,,,,0.000441586718427,169820.7,0.689585174397303,1190.74410321712,7.72E-07,5.83E-08,9.33E-07,0.001414689152502,3.01E-05,0.002911714062344,8.20E-05,0.000190916217161,0,0.995368785197235,0.0341243
,,,,,,0.000447988490019,169820.7,0.689585174397303,1190.78851206724,7.78E-07,5.93E-08,9.42E-07,0.001419190126547,3.00E-05,0.002918923154241,8.02E-05,0.000184654933929,0,0.99536525159469,0.0333021
,,,,,,0.000454390261612,169820.7,0.689585174397303,1190.83161076411,7.84E-07,6.03E-08,9.50E-07,0.001423558560128,2.98E-05,0.002925904607843,7.85E-05,0.000178603153223,0,0.995361831579733,0.0325001
,,,,,,0.000460792033204,169820.7,0.689585174397303,1190.87343924668,7.90E-07,6.14E-08,9.59E-07,0.001427798450302,2.97E-05,0.002932665744023,7.68E-05,0.000172753856982,0,0.995358521484406,0.0317176
,,,,,,0.000467193804797,169820.7,0.689585174397303,1190.91403626051,7.95E-07,6.24E-08,9.68E-07,0.00143191367641,2.96E-05,0.002939213654118,7.51E-05,0.000167100254705,0,0.995355317755705,0.0309543
,,,,,,0.000473595576389,169820.7,0.689585174397303,1190.95343938932,8.01E-07,6.35E-08,9.77E-07,0.001435908003146,2.94E-05,0.002945555206373,7.34E-05,0.000161635776809,0,0.995352216952348,0.0302097
,,,,,,0.000479997347982,169820.7,0.689585174397303,1190.99168508591,8.07E-07,6.46E-08,9.86E-07,0.00143978508357,2.93E-05,0.002951697052293,7.18E-05,0.000156354068126,0,0.995349215741605,0.0294833
,,,,,,0.000486399119574,169820.7,0.689585174397303,1191.02880870284,8.12E-07,6.58E-08,9.95E-07,0.001443548462086,2.91E-05,0.00295764563288,7.02E-05,0.000151248981509,0,0.995346310896189,0.0287746
,,,,,,0.000492800891167,169820.7,0.689585174397303,1191.06484452308,8.17E-07,6.69E-08,1.00E-06,0.001447201577368,2.90E-05,0.002963407184708,6.87E-05,0.000146314571608,0,0.995343499291213,0.0280833
,,,,,,0.000499202662759,169820.7,0.689585174397303,1191.09982578945,8.23E-07,6.81E-08,1.01E-06,0.001450747765227,2.88E-05,0.002968987745841,6.72E-05,0.000141545088807,0,0.995340777901213,0.0274089
,,,,,,0.000505604434352,169820.7,0.689585174397303,1191.1337847331,8.28E-07,6.93E-08,1.02E-06,0.001454190261418,2.87E-05,0.002974393161672,6.57E-05,0.000136934973277,0,0.99533814379723,0.026751
,,,,,,0.000512006205944,169820.7,0.689585174397303,1191.16675260165,8.33E-07,7.05E-08,1.03E-06,0.001457532204403,2.86E-05,0.002979629090703,6.43E-05,0.000132478849126,0,0.995335594143965,0.0261093
,,,,,,0.000518407977537,169820.7,0.689585174397303,1191.19875968775,8.38E-07,7.17E-08,1.04E-06,0.001460776638067,2.84E-05,0.00298470101013,6.29E-05,0.00012817151871,0,0.99533312619699,0.0254832
,,,,,,0.000524809749129,169820.7,0.689585174397303,1191.22983535682,8.43E-07,7.30E-08,1.05E-06,0.001463926514359,2.83E-05,0.002989614221055,6.15E-05,0.000124007957242,0,0.995330737300036,0.0248725
,,,,,,0.000531211520722,169820.7,0.689585174397303,1191.26000807272,8.48E-07,7.43E-08,1.06E-06,0.001466984695874,2.81E-05,0.002994373853834,6.01E-05,0.000119983307394,0,0.995328424882331,0.0242767
,,,,,,0.000537613292314,169820.7,0.689585174397303,1191.28930542301,8.53E-07,7.56E-08,1.07E-06,0.001469953958403,2.80E-05,0.002998984873505,5.88E-05,0.000116092873909,0,0.995326186456014,0.0236955
,,,,,,0.000544015063907,169820.7,0.689585174397303,1191.31775414518,8.58E-07,7.69E-08,1.07E-06,0.001472836993417,2.79E-05,0.00300345208483,5.75E-05,0.000112332118479,0,0.995324019613616,0.0231285
,,,,,,0.000550416835499,169820.7,0.689585174397303,1191.3453801523,8.62E-07,7.83E-08,1.08E-06,0.001475636410476,2.77E-05,0.003007780136923,5.62E-05,0.000108696654944,0,0.995321922025589,0.0225754
,,,,,,0.000556818607092,169820.7,0.689585174397303,1191.37220855681,8.67E-07,7.96E-08,1.09E-06,0.001478354739588,2.76E-05,0.003011973527997,5.50E-05,0.000105182244482,0,0.995319891437921,0.0220358
,,,,,,0.000563220378684,169820.7,0.689585174397303,1191.3982636932,8.72E-07,8.10E-08,1.10E-06,0.001480994433536,2.74E-05,0.00301603661033,5.38E-05,0.000101784790738,0,0.995317925669786,0.0215095
,,,,,,0.000569622150277,169820.7,0.689585174397303,1191.42356914132,8.76E-07,8.24E-08,1.11E-06,0.001483557870143,2.73E-05,0.003019973594889,5.26E-05,9.85E-05,0,0.995316022611279,0.020996
,,,,,,0.000576023921869,169820.7,0.689585174397303,1191.44814774968,8.81E-07,8.39E-08,1.12E-06,0.001486047354449,2.72E-05,0.003023788555496,5.14E-05,9.53E-05,0,0.995314180221205,0.020495
,,,,,,0.000582425693462,169820.7,0.689585174397303,1191.47202165732,8.85E-07,8.54E-08,1.13E-06,0.001488465120853,2.70E-05,0.003027485433047,5.03E-05,9.23E-05,0,0.995312396524926,0.0200063
,,,,,,0.000588827465054,169820.7,0.689585174397303,1191.49521231456,8.90E-07,8.68E-08,1.14E-06,0.001490813335209,2.69E-05,0.003031068039823,4.92E-05,8.93E-05,0,0.995310669612263,0.0195296
,,,,,,0.000595229236647,169820.7,0.689585174397303,1191.51774050362,8.94E-07,8.84E-08,1.14E-06,0.001493094096872,2.67E-05,0.003034540063651,4.81E-05,8.64E-05,0,0.995308997635465,0.0190645
,,,,,,0.000601631008239,169820.7,0.689585174397303,1191.53962635915,8.98E-07,8.99E-08,1.15E-06,0.001495309440673,2.66E-05,0.003037905071807,4.70E-05,8.36E-05,0,0.995307378807229,0.0186107
,,,,,,0.000608032779832,169820.7,0.689585174397303,1191.56088938822,9.02E-07,9.15E-08,1.16E-06,0.001497461338852,2.65E-05,0.003041166514788,4.60E-05,8.10E-05,0,0.995305811398779,0.018168
,,,,,,0.000614434551424,169820.7,0.689585174397303,1191.58154848927,9.07E-07,9.31E-08,1.17E-06,0.001499551702934,2.63E-05,0.003044327730043,4.50E-05,7.84E-05,0,0.995304293738003,0.0177362
,,,,,,0.000620836323017,169820.7,0.689585174397303,1191.60162197054,9.11E-07,9.47E-08,1.18E-06,0.001501582385562,2.62E-05,0.003047391945635,4.40E-05,7.59E-05,0,0.995302824207634,0.0173148
,,,,,,0.000627238094609,169820.7,0.689585174397303,1191.62112756826,9.15E-07,9.63E-08,1.19E-06,0.001503555182277,2.61E-05,0.003050362283771,4.30E-05,7.34E-05,0,0.995301401243493,0.0169038
,,,,,,0.000633639866202,169820.7,0.689585174397303,1191.64008246436,9.19E-07,9.80E-08,1.20E-06,0.001505471833249,2.59E-05,0.003053241764183,4.20E-05,7.11E-05,0,0.995300023332785,0.0165027
,,,,,,0.000640041637794,169820.7,0.689585174397303,1191.65850330366,9.23E-07,9.97E-08,1.21E-06,0.00150733402496,2.58E-05,0.003056033307428,4.11E-05,6.88E-05,0,0.995298689012432,0.0161114
,,,,,,0.000646443409387,169820.7,0.689585174397303,1191.67640621036,9.27E-07,1.01E-07,1.21E-06,0.001509143391839,2.57E-05,0.003058739738115,4.02E-05,6.66E-05,0,0.995297396867473,0.0157297
,,,,,,0.000652845180979,169820.7,0.689585174397303,1191.69380680418,9.31E-07,1.03E-07,1.22E-06,0.001510901517855,2.55E-05,0.003061363788031,3.93E-05,6.45E-05,0,0.995296145529504,0.0153572
,,,,,,0.000659246952572,169820.7,0.689585174397303,1191.71072021606,9.35E-07,1.05E-07,1.23E-06,0.00151260993806,2.54E-05,0.003063908099151,3.84E-05,6.25E-05,0,0.995294933675158,0.0149938
,,,,,,0.000665648724164,169820.7,0.689585174397303,1191.72716110353,9.38E-07,1.07E-07,1.24E-06,0.001514270140094,2.53E-05,0.003066375226561,3.76E-05,6.05E-05,0,0.995293760024649,0.0146392
,,,,,,0.000672050495757,169820.7,0.689585174397303,1191.74314366539,9.42E-07,1.09E-07,1.25E-06,0.00151588356564,2.51E-05,0.003068767641298,3.67E-05,5.86E-05,0,0.995292623340342,0.0142933
,,,,,,0.000678452267349,169820.7,0.689585174397303,1191.75868165608,9.46E-07,1.10E-07,1.26E-06,0.00151745161184,2.50E-05,0.003071087733107,3.59E-05,5.67E-05,0,0.995291522425377,0.0139557
,,,,,,0.000684854038942,169820.7,0.689585174397303,1191.77378839958,9.50E-07,1.12E-07,1.27E-06,0.001518975632675,2.49E-05,0.003073337813112,3.51E-05,5.49E-05,0,0.995290456122339,0.0136263
,,,,,,0.000691255810534,169820.7,0.689585174397303,1191.78847680299,9.53E-07,1.14E-07,1.27E-06,0.001520456940294,2.47E-05,0.003075520116387,3.44E-05,5.32E-05,0,0.995289423311956,0.0133049
,,,,,,0.000697657582127,169820.7,0.689585174397303,1191.80275936969,9.57E-07,1.16E-07,1.28E-06,0.001521896806315,2.46E-05,0.003077636804457,3.36E-05,5.15E-05,0,0.995288422911853,0.0129913
,,,,,,0.000704059353719,169820.7,0.689585174397303,1191.81664821195,9.60E-07,1.18E-07,1.29E-06,0.001523296463078,2.45E-05,0.003079689967731,3.28E-05,4.99E-05,0,0.995287453875334,0.0126853
,,,,,,0.000710461125312,169820.7,0.689585174397303,1191.83015506331,9.64E-07,1.20E-07,1.30E-06,0.001524657104871,2.43E-05,0.003081681627846,3.21E-05,4.83E-05,0,0.995286515190207,0.0123867
,,,,,,0.000716862896904,169820.7,0.689585174397303,1191.84329129059,9.68E-07,1.22E-07,1.31E-06,0.001525979889107,2.42E-05,0.003083613739937,3.14E-05,4.68E-05,0,0.99528560587765,0.0120954
,,,,,,0.000723264668497,169820.7,0.689585174397303,1191.85606790547,9.71E-07,1.24E-07,1.32E-06,0.001527265937477,2.41E-05,0.003085488194835,3.07E-05,4.53E-05,0,0.995284724991101,0.011811
,,,,,,0.000729666440089,169820.7,0.689585174397303,1191.86849557572,9.74E-07,1.26E-07,1.32E-06,0.001528516337065,2.40E-05,0.003087306821197,3.00E-05,4.39E-05,0,0.995283871615198,0.0115336
,,,,,,0.000736068211682,169820.7,0.689585174397303,1191.88058463611,9.78E-07,1.28E-07,1.33E-06,0.001529732141424,2.38E-05,0.003089071387573,2.94E-05,4.25E-05,0,0.995283044864744,0.0112628
